Meter,Day,Hr,Usage
7314,315,23,0.422
7314,316,23,1.149
7314,317,23,0.896
7314,318,23,0.664
7314,319,23,0.727
7314,320,23,0.919
7314,321,23,0.928
7314,322,23,0.443
7314,323,23,0.765
7314,324,23,0.599
7314,325,23,0.8029999999999999
7314,326,23,0.853
7314,327,23,0.484
7314,328,23,0.448
7314,329,23,0.486
7314,330,23,0.364
7314,331,23,0.644
7314,332,23,1.038
7314,333,23,0.8069999999999999
7314,334,23,0.631
7314,335,23,1.476
7314,336,23,0.688
7314,337,23,0.856
7314,338,23,0.6060000000000001
7314,339,23,0.4
7314,340,23,0.638
7314,341,23,0.599
7314,342,23,0.387
7314,343,23,0.38
7314,344,23,0.363
7314,345,23,0.752
7314,346,23,0.673
7314,347,23,1.0779999999999998
7314,348,23,0.4409999999999999
7314,349,23,0.431
7314,350,23,0.433
7314,351,23,0.581
7314,352,23,0.52
7314,353,23,0.696
7314,354,23,0.35
7314,355,23,0.969
7314,356,23,0.507
7314,357,23,0.418
7314,358,23,0.938
7314,359,23,0.373
7314,360,23,0.357
7314,361,23,0.38
7314,362,23,0.909
7314,363,23,0.762
7314,364,23,0.6970000000000001
7314,365,23,0.475
7314,366,23,0.5349999999999999
7314,367,23,0.815
7314,368,23,0.877
7314,369,23,0.996
7314,370,23,0.821
7314,371,23,0.723
7314,372,23,0.5660000000000001
7314,373,23,0.8
7314,374,23,0.849
7314,375,23,0.886
7314,376,23,0.817
7314,377,23,0.589
7314,378,23,0.738
7314,379,23,0.769
7314,380,23,0.66
7314,381,23,0.345
7314,382,23,0.641
7314,383,23,0.842
7314,384,23,0.568
7314,385,23,0.5740000000000001
7314,386,23,0.865
7314,387,23,0.7410000000000001
7314,388,23,0.7130000000000001
7314,389,23,0.549
7314,390,23,0.593
7314,391,23,0.7050000000000001
7314,392,23,0.6699999999999999
7314,393,23,0.62
7314,394,23,0.862
7314,395,23,0.8500000000000001
7314,396,23,0.8560000000000001
7314,397,23,0.53
7314,398,23,0.612
7314,399,23,0.906
7314,400,23,0.4669999999999999
7314,401,23,0.73
7314,402,23,1.06
7314,403,23,0.813
7314,404,23,0.8899999999999999
7314,405,23,0.513
7314,406,23,0.403
7314,407,23,2.073
7314,408,23,0.815
7314,409,23,0.585
7314,410,23,0.594
7314,411,23,0.714
7314,412,23,0.806
7314,413,23,0.732
7314,414,23,1.783
7314,415,23,0.764
7314,416,23,2.402
7314,417,23,0.5960000000000001
7314,418,23,3.327
7314,419,23,0.4559999999999999
7314,420,23,0.322
7314,421,23,0.38
7314,422,23,0.377
7314,423,23,0.478
7314,424,23,1.383
7314,425,23,0.373
7314,426,23,0.354
7314,427,23,0.415
7314,428,23,0.448
7314,429,23,1.942
7314,430,23,0.4369999999999999
7314,431,23,0.362
7314,432,23,0.463
7314,433,23,0.477
7314,434,23,2.073
7314,435,23,0.353
7314,436,23,1.379
7314,437,23,0.797
7314,438,23,0.5569999999999999
7314,439,23,0.398
7314,440,23,0.539
7314,441,23,0.593
7314,442,23,0.47
7314,443,23,0.472
7314,444,23,0.565
7314,445,23,0.65
7314,446,23,0.474
7314,447,23,0.783
7314,448,23,0.35
7314,449,23,0.383
7314,450,23,0.583
7314,451,23,0.5980000000000001
7314,452,23,0.289
7314,453,23,0.729
7314,454,23,0.8380000000000001
7314,455,23,0.5680000000000001
7314,456,23,0.7210000000000001
7314,457,23,0.762
7314,458,23,0.6699999999999999
7314,459,23,0.581
7314,460,23,0.7050000000000001
7314,461,23,0.618
7314,462,23,0.6579999999999999
7314,463,23,0.428
7314,464,23,2.972
7314,465,23,0.54
7314,466,23,0.583
7314,467,23,0.6799999999999999
7314,468,23,0.723
7314,469,23,0.401
7314,470,23,0.948
7314,471,23,0.372
7314,472,23,3.274
7314,473,23,0.817
7314,474,23,0.4509999999999999
7314,475,23,0.412
7314,476,23,3.676
7314,477,23,1.449
7314,478,23,0.644
7314,479,23,0.647
7314,480,23,1.766
7314,481,23,1.218
7314,482,23,0.93
7314,483,23,0.714
7314,484,23,2.243
7314,485,23,0.6619999999999999
7314,486,23,0.774
7314,487,23,0.548
7314,488,23,1.838
7314,489,23,0.752
7314,490,23,0.351
7314,491,23,0.565
7314,492,23,0.964
7314,493,23,1.145
7314,494,23,0.614
7314,495,23,1.3050000000000002
7314,496,23,0.766
7314,497,23,0.479
7314,498,23,0.5740000000000001
7314,499,23,0.6779999999999999
7314,500,23,0.7250000000000001
7314,501,23,0.5660000000000001
7314,502,23,4.44
7314,503,23,0.287
7314,504,23,0.767
7314,505,23,0.948
7314,506,23,2.647
7314,507,23,0.741
7314,508,23,0.383
7314,509,23,1.955
7314,510,23,3.704
7314,511,23,0.326
7314,512,23,0.322
7314,513,23,0.492
7314,514,23,0.478
7314,515,23,0.612
7314,516,23,1.732
7314,517,23,0.588
7314,518,23,0.346
7314,519,23,0.6950000000000001
7314,520,23,2.026
7314,521,23,0.5609999999999999
7314,522,23,0.5760000000000001
7314,523,23,0.5700000000000001
7314,524,23,2.214
7314,525,23,0.443
7314,526,23,1.832
7314,527,23,0.6779999999999999
7314,528,23,0.3199999999999999
7314,529,23,5.3580000000000005
7314,530,23,0.4679999999999999
7314,531,23,0.378
7314,532,23,1.821
7314,533,23,0.4589999999999999
7314,534,23,0.391
7314,535,23,0.353
7314,536,23,0.5269999999999999
7314,537,23,2.265
7314,538,23,0.322
7314,539,23,0.765
7314,540,23,0.752
7314,541,23,1.23
7314,542,23,2.181
7314,543,23,0.802
7314,544,23,0.513
7314,545,23,0.349
7314,546,23,0.924
7314,547,23,0.213
7314,548,23,0.274
7314,549,23,0.173
7314,550,23,0.218
7314,551,23,0.2329999999999999
7314,552,23,0.166
7314,553,23,0.167
7314,554,23,0.251
7314,555,23,0.181
7314,556,23,0.1709999999999999
7314,557,23,0.165
7314,558,23,0.184
7314,559,23,0.2
7314,560,23,0.216
7314,561,23,0.21
7314,562,23,0.225
7314,563,23,0.2309999999999999
7314,564,23,0.166
7314,565,23,0.241
7314,566,23,0.218
7314,567,23,0.182
7314,568,23,0.17
7314,569,23,0.242
7314,570,23,0.166
7314,571,23,0.242
7314,572,23,0.824
7314,573,23,0.947
7314,574,23,0.737
7314,575,23,0.948
7314,576,23,0.53
7314,577,23,1.233
7314,578,23,3.417
7314,579,23,0.638
7314,580,23,0.681
7314,581,23,0.641
7314,582,23,0.453
7314,583,23,0.764
7314,584,23,0.825
7314,585,23,0.38
7314,586,23,0.747
7314,587,23,0.46
7314,588,23,0.895
7314,589,23,4.585
7314,590,23,1.03
7314,591,23,0.609
7314,592,23,1.952
7314,593,23,0.3369999999999999
7314,594,23,0.62
7314,595,23,0.597
7314,596,23,5.047
7314,597,23,0.599
7314,598,23,0.6930000000000001
7314,599,23,3.472
7314,600,23,2.244
7314,601,23,0.734
7314,602,23,0.825
7314,603,23,0.631
7314,604,23,3.382
7314,605,23,0.397
7314,606,23,0.354
7314,607,23,4.859999999999999
7314,608,23,0.646
7314,609,23,0.38
7314,610,23,0.683
7314,611,23,0.937
7314,612,23,0.481
7314,613,23,2.164
7314,614,23,0.491
7314,615,23,0.498
7314,616,23,0.403
7314,617,23,0.439
7314,618,23,0.411
7314,619,23,0.713
7314,620,23,0.623
7314,621,23,0.421
7314,622,23,0.519
7314,623,23,0.398
7314,624,23,0.501
7314,625,23,2.094
7314,626,23,0.602
7314,627,23,0.644
7314,628,23,0.335
7314,629,23,0.46
7314,630,23,0.325
7314,631,23,0.542
7314,632,23,0.6970000000000001
7314,633,23,0.375
7314,634,23,0.776
7314,635,23,3.224
7314,636,23,0.435
7314,637,23,0.628
7314,638,23,0.589
7314,639,23,2.315
7314,640,23,0.435
7314,641,23,0.485
7314,642,23,0.379
7314,643,23,1.463
7314,644,23,0.56
7314,645,23,0.6839999999999999
7314,646,23,0.404
7314,647,23,0.579
7314,648,23,0.5469999999999999
7314,649,23,0.669
7314,650,23,1.573
7314,651,23,0.308
7314,652,23,0.31
7314,653,23,0.639
7314,654,23,1.403
7314,655,23,0.614
7314,656,23,3.917
7314,657,23,0.381
7314,658,23,0.949
7314,659,23,0.298
7314,660,23,0.652
7314,661,23,0.604
7314,662,23,0.753
7314,663,23,4.569
7314,664,23,0.517
7314,665,23,0.518
7314,666,23,0.887
7314,667,23,3.808
7314,668,23,0.328
7314,669,23,0.613
7314,670,23,0.482
7314,671,23,0.516
7314,672,23,0.4619999999999999
7314,673,23,0.331
7314,674,23,0.606
7314,675,23,2.7
7314,676,23,0.378
7314,677,23,0.5349999999999999
7314,678,23,0.503
7314,679,23,0.295
7314,680,23,0.318
7314,681,23,0.593
7314,682,23,1.663
7314,683,23,0.5369999999999999
7314,684,23,0.692
7314,685,23,0.642
7314,686,23,2.633
7314,687,23,0.452
7314,688,23,0.742
7314,689,23,0.698
7314,690,23,2.36
7314,691,23,0.537
7314,692,23,0.741
7314,693,23,1.315
7314,694,23,1.87
7314,695,23,0.3369999999999999
7314,696,23,1.751
7314,697,23,0.5619999999999999
7314,698,23,0.281
7314,699,23,0.254
7314,700,23,0.286
7314,701,23,0.8029999999999999
7314,702,23,2.933
7314,705,23,0.299
7314,706,23,0.4369999999999999
7314,707,23,0.309
7314,708,23,0.354
7314,709,23,3.249
7314,710,23,0.4579999999999999
7314,711,23,0.295
7314,712,23,0.358
7314,713,23,0.51
7314,714,23,0.361
7314,715,23,0.313
7314,716,23,0.511
7314,717,23,3.717
7314,718,23,0.294
7314,719,23,0.396
7314,720,23,0.599
7314,721,23,2.498
7314,722,23,0.231
7314,723,23,0.324
7314,724,23,0.237
7314,725,23,0.208
7314,726,23,0.256
7314,727,23,0.616
7314,728,23,0.5980000000000001
7314,729,23,3.014
7314,730,23,0.7869999999999999
7315,195,23,0.53
7315,196,23,0.546
7315,197,23,0.542
7315,198,23,0.957
7315,199,23,2.1
7315,200,23,1.808
7315,201,23,0.29
7315,202,23,0.441
7315,203,23,0.26
7315,204,23,0.583
7315,205,23,0.853
7315,206,23,1.298
7315,207,23,1.568
7315,208,23,1.044
7315,209,23,0.249
7315,210,23,0.324
7315,211,23,0.217
7315,212,23,0.821
7315,213,23,0.399
7315,214,23,0.934
7315,215,23,1.553
7315,216,23,0.313
7315,217,23,0.329
7315,218,23,0.833
7315,219,23,0.396
7315,220,23,2.895
7315,221,23,1.3
7315,222,23,0.215
7315,223,23,0.8230000000000001
7315,224,23,0.4559999999999999
7315,225,23,0.314
7315,226,23,1.161
7315,227,23,0.601
7315,228,23,0.544
7315,229,23,0.469
7315,230,23,0.49
7315,231,23,0.218
7315,232,23,0.362
7315,233,23,0.3309999999999999
7315,234,23,0.496
7315,235,23,0.63
7315,236,23,0.5559999999999999
7315,237,23,0.299
7315,238,23,0.352
7315,239,23,0.5289999999999999
7315,240,23,0.346
7315,241,23,0.384
7315,242,23,0.344
7315,243,23,0.504
7315,244,23,0.378
7315,245,23,1.109
7315,246,23,0.3389999999999999
7315,247,23,0.376
7315,248,23,0.402
7315,249,23,0.387
7315,250,23,0.224
7315,251,23,0.5690000000000001
7315,252,23,0.476
7315,253,23,0.7789999999999999
7315,254,23,1.405
7315,255,23,0.481
7315,256,23,0.269
7315,257,23,0.193
7315,258,23,0.201
7315,259,23,0.209
7315,260,23,0.199
7315,261,23,0.236
7315,262,23,0.159
7315,263,23,0.97
7315,264,23,0.7310000000000001
7315,265,23,0.433
7315,266,23,0.3419999999999999
7315,267,23,1.421
7315,268,23,0.347
7315,269,23,0.589
7315,270,23,0.624
7315,271,23,0.32
7315,272,23,0.49
7315,273,23,0.274
7315,274,23,1.232
7315,275,23,0.33
7315,276,23,2.97
7315,277,23,0.521
7315,278,23,0.194
7315,279,23,0.38
7315,280,23,0.255
7315,281,23,0.831
7315,282,23,0.4619999999999999
7315,283,23,1.032
7315,284,23,0.313
7315,285,23,0.259
7315,286,23,0.359
7315,287,23,0.348
7315,288,23,1.007
7315,289,23,1.164
7315,290,23,0.32
7315,291,23,0.993
7315,292,23,0.205
7315,293,23,0.345
7315,294,23,0.492
7315,295,23,1.5
7315,296,23,2.398
7315,297,23,0.4529999999999999
7315,298,23,0.264
7315,299,23,1.174
7315,300,23,0.284
7315,301,23,0.358
7315,302,23,1.337
7315,303,23,2.026
7315,304,23,3.265
7315,305,23,0.347
7315,306,23,0.183
7315,307,23,0.308
7315,308,23,1.348
7315,309,23,0.411
7315,310,23,2.037
7315,311,23,0.615
7315,312,23,0.617
7315,313,23,0.148
7315,314,23,0.344
7315,315,23,0.485
7315,316,23,0.4449999999999999
7315,317,23,0.982
7315,318,23,1.118
7315,319,23,0.306
7315,320,23,0.317
7315,321,23,0.58
7315,322,23,0.316
7315,323,23,0.358
7315,324,23,0.249
7315,325,23,0.195
7315,326,23,0.191
7315,327,23,0.278
7315,328,23,0.979
7315,329,23,0.541
7315,330,23,0.344
7315,331,23,0.8540000000000001
7315,332,23,0.5740000000000001
7315,333,23,0.43
7315,334,23,0.556
7315,335,23,0.29
7315,336,23,0.41
7315,337,23,0.499
7315,338,23,0.215
7315,339,23,0.5549999999999999
7315,340,23,0.963
7315,341,23,0.219
7315,342,23,1.099
7315,343,23,0.297
7315,344,23,0.416
7315,345,23,0.427
7315,346,23,0.7989999999999999
7315,347,23,0.3349999999999999
7315,348,23,0.3
7315,349,23,1.001
7315,350,23,0.873
7315,351,23,0.284
7315,352,23,1.548
7315,353,23,1.1309999999999998
7315,354,23,0.297
7315,355,23,0.131
7315,356,23,0.0
7315,357,23,2.9570000000000003
7315,358,23,0.338
7315,359,23,0.197
7315,360,23,0.124
7315,361,23,0.126
7315,362,23,1.5379999999999998
7315,363,23,0.262
7315,364,23,0.371
7315,365,23,0.8220000000000001
7315,366,23,0.363
7315,367,23,3.226
7315,368,23,3.804
7315,369,23,0.165
7315,370,23,3.548
7315,371,23,0.261
7315,372,23,2.85
7315,373,23,2.887
7315,374,23,0.181
7315,375,23,3.348
7315,376,23,0.176
7315,377,23,0.691
7315,378,23,0.236
7315,379,23,0.442
7315,380,23,1.334
7315,381,23,0.589
7315,382,23,1.494
7315,383,23,0.526
7315,384,23,0.51
7315,385,23,0.484
7315,386,23,0.475
7315,387,23,0.626
7315,388,23,2.273
7315,389,23,3.751
7315,390,23,0.23
7315,391,23,0.258
7315,392,23,0.226
7315,393,23,0.172
7315,394,23,0.191
7315,395,23,0.238
7315,396,23,3.169
7315,397,23,0.3369999999999999
7315,398,23,0.317
7315,399,23,0.126
7315,400,23,0.78
7315,401,23,0.367
7315,402,23,1.558
7315,403,23,0.3169999999999999
7315,404,23,0.179
7315,405,23,0.351
7315,406,23,0.222
7315,407,23,0.659
7315,408,23,3.56
7315,409,23,3.258
7315,410,23,3.228
7315,411,23,0.175
7315,412,23,0.3409999999999999
7315,413,23,0.254
7315,414,23,0.308
7315,415,23,3.173
7315,416,23,4.486000000000001
7315,417,23,3.3040000000000003
7315,418,23,0.186
7315,419,23,0.245
7315,420,23,0.4539999999999999
7315,421,23,1.387
7315,422,23,1.104
7315,423,23,0.243
7315,424,23,1.207
7315,425,23,0.651
7315,426,23,1.111
7315,427,23,0.164
7315,428,23,0.293
7315,429,23,0.43
7315,430,23,0.266
7315,431,23,1.393
7315,432,23,1.315
7315,433,23,3.736
7315,434,23,3.063
7315,435,23,3.649
7315,436,23,0.251
7315,437,23,1.251
7315,438,23,0.208
7315,439,23,0.256
7315,440,23,0.52
7315,441,23,0.211
7315,442,23,0.178
7315,443,23,0.139
7315,444,23,0.44
7315,445,23,0.235
7315,446,23,0.3419999999999999
7315,447,23,0.275
7315,448,23,0.384
7315,449,23,0.599
7315,450,23,0.265
7315,451,23,0.3329999999999999
7315,452,23,0.16
7315,453,23,0.235
7315,454,23,0.265
7315,455,23,0.249
7315,456,23,0.566
7315,457,23,0.251
7315,458,23,1.283
7315,459,23,0.371
7315,460,23,0.154
7315,461,23,0.281
7315,462,23,0.242
7315,463,23,0.786
7315,464,23,0.964
7315,465,23,0.997
7315,466,23,1.122
7315,467,23,0.78
7315,468,23,0.961
7315,469,23,0.898
7315,470,23,0.8300000000000001
7315,471,23,0.839
7315,472,23,0.31
7315,473,23,0.835
7315,474,23,0.264
7315,475,23,1.125
7315,476,23,0.221
7315,477,23,0.212
7315,478,23,0.722
7315,479,23,1.433
7315,480,23,0.799
7315,481,23,0.173
7315,482,23,0.773
7315,483,23,0.268
7315,484,23,0.283
7315,485,23,0.996
7315,486,23,0.487
7315,487,23,0.317
7315,488,23,0.215
7315,489,23,0.202
7315,490,23,0.353
7315,491,23,0.8240000000000001
7315,492,23,0.211
7315,493,23,0.357
7315,494,23,0.144
7315,495,23,0.211
7315,496,23,0.5660000000000001
7315,497,23,0.694
7315,498,23,0.51
7315,499,23,0.51
7315,500,23,1.6949999999999998
7315,501,23,1.572
7315,502,23,0.298
7315,503,23,1.152
7315,504,23,0.293
7315,505,23,0.84
7315,506,23,0.353
7315,507,23,1.2999999999999998
7315,508,23,0.606
7315,509,23,0.266
7315,510,23,0.582
7315,511,23,0.345
7315,512,23,0.666
7315,513,23,0.3299999999999999
7315,514,23,1.145
7315,515,23,0.411
7315,516,23,0.254
7315,517,23,0.249
7315,518,23,0.433
7315,519,23,0.3349999999999999
7315,520,23,0.24
7315,521,23,0.7849999999999999
7315,522,23,0.495
7315,523,23,0.381
7315,524,23,0.287
7315,525,23,0.246
7315,526,23,0.2339999999999999
7315,527,23,0.215
7315,528,23,0.267
7315,529,23,0.3279999999999999
7315,530,23,0.688
7315,531,23,0.714
7315,532,23,0.986
7315,533,23,0.223
7315,534,23,0.271
7315,535,23,0.167
7315,536,23,0.251
7315,537,23,0.258
7315,538,23,0.226
7315,539,23,0.283
7315,540,23,3.899
7315,541,23,0.313
7315,542,23,0.239
7315,543,23,0.569
7315,544,23,0.385
7315,545,23,0.846
7315,546,23,0.348
7315,547,23,0.976
7315,548,23,0.364
7315,549,23,0.5680000000000001
7315,550,23,0.365
7315,551,23,0.417
7315,552,23,0.265
7315,553,23,0.4619999999999999
7315,554,23,0.2239999999999999
7315,555,23,0.427
7315,556,23,0.91
7315,557,23,0.8859999999999999
7315,558,23,0.238
7315,559,23,0.262
7315,560,23,1.235
7315,561,23,0.899
7315,562,23,0.283
7315,563,23,0.567
7315,564,23,0.377
7315,565,23,0.2319999999999999
7315,566,23,0.199
7315,567,23,1.2
7315,568,23,0.395
7315,569,23,0.327
7315,570,23,0.371
7315,571,23,1.065
7315,572,23,0.24
7315,573,23,0.297
7315,574,23,0.263
7315,575,23,0.3329999999999999
7315,576,23,0.261
7315,577,23,0.4659999999999999
7315,578,23,0.353
7315,579,23,0.437
7315,580,23,0.366
7315,581,23,0.654
7315,582,23,0.267
7315,583,23,1.055
7315,584,23,1.364
7315,585,23,0.4559999999999999
7315,586,23,0.319
7315,587,23,0.2299999999999999
7315,588,23,0.441
7315,589,23,0.575
7315,590,23,1.46
7315,591,23,1.341
7315,592,23,0.446
7315,593,23,0.253
7315,594,23,0.312
7315,595,23,0.289
7315,596,23,0.226
7315,597,23,1.134
7315,598,23,0.6799999999999999
7315,599,23,0.2289999999999999
7315,600,23,0.238
7315,601,23,0.367
7315,602,23,0.305
7315,603,23,0.772
7315,604,23,0.369
7315,605,23,0.4609999999999999
7315,606,23,0.583
7315,607,23,0.306
7315,608,23,0.34
7315,609,23,0.185
7315,610,23,0.292
7315,611,23,0.42
7315,612,23,0.508
7315,613,23,0.384
7315,614,23,0.2009999999999999
7315,615,23,1.623
7315,616,23,0.246
7315,617,23,0.798
7315,618,23,0.469
7315,619,23,0.5329999999999999
7315,620,23,0.306
7315,621,23,0.617
7315,622,23,0.603
7315,623,23,0.173
7315,624,23,0.403
7315,625,23,0.235
7315,626,23,0.385
7315,627,23,1.096
7315,628,23,0.419
7315,629,23,0.3329999999999999
7315,630,23,1.185
7315,631,23,0.669
7315,632,23,0.8
7315,633,23,0.312
7315,634,23,0.18
7315,635,23,0.301
7315,636,23,0.703
7315,637,23,1.27
7315,638,23,0.1669999999999999
7315,639,23,0.7529999999999999
7315,640,23,0.355
7315,641,23,0.246
7315,642,23,0.922
7315,643,23,0.287
7315,644,23,1.217
7315,645,23,1.153
7315,646,23,0.221
7315,647,23,0.397
7315,648,23,0.314
7315,649,23,0.142
7315,650,23,0.146
7315,651,23,0.436
7315,652,23,1.108
7315,653,23,0.4509999999999999
7315,654,23,1.5950000000000002
7315,655,23,0.431
7315,656,23,1.014
7315,657,23,0.254
7315,658,23,1.134
7315,659,23,0.716
7315,660,23,0.241
7315,661,23,0.841
7315,662,23,0.2279999999999999
7315,663,23,0.246
7315,664,23,0.325
7315,665,23,0.316
7315,666,23,0.391
7315,667,23,0.3359999999999999
7315,668,23,0.469
7315,669,23,0.395
7315,670,23,0.281
7315,671,23,0.292
7315,672,23,1.22
7315,673,23,0.344
7315,674,23,1.392
7315,675,23,0.563
7315,676,23,0.187
7315,677,23,0.2
7315,678,23,0.276
7315,679,23,0.373
7315,680,23,0.298
7315,681,23,0.506
7315,682,23,0.118
7315,683,23,0.173
7315,684,23,0.119
7315,685,23,0.179
7315,686,23,0.136
7315,687,23,0.209
7315,688,23,0.16
7315,689,23,5.385
7315,690,23,3.841
7315,691,23,0.161
7315,692,23,0.1709999999999999
7315,693,23,0.258
7315,694,23,3.75
7315,695,23,3.329
7315,696,23,3.46
7315,697,23,3.06
7315,698,23,3.407
7315,699,23,3.113
7315,700,23,3.088
7315,701,23,3.226
7315,702,23,3.02
7315,703,23,4.322
7315,704,23,3.052
7315,705,23,3.098
7315,706,23,3.775
7315,707,23,3.048
7315,708,23,3.285
7315,709,23,3.947
7315,710,23,3.296
7315,711,23,3.122
7315,712,23,3.185
7315,713,23,3.246
7315,714,23,3.273
7315,715,23,3.233
7315,716,23,3.313
7315,717,23,3.238
7315,718,23,3.2880000000000003
7315,719,23,3.097
7315,720,23,3.719
7315,721,23,3.1790000000000003
7315,722,23,3.428
7315,723,23,3.057
7315,724,23,3.242
7315,725,23,4.005
7315,726,23,3.493
7315,727,23,3.273
7315,728,23,1.896
7315,729,23,1.308
7315,730,23,0.402
7316,195,23,0.248
7316,196,23,0.443
7316,197,23,0.402
7316,198,23,0.159
7316,199,23,0.61
7316,200,23,0.309
7316,201,23,0.486
7316,202,23,0.474
7316,203,23,0.278
7316,204,23,0.2259999999999999
7316,205,23,0.248
7316,206,23,0.516
7316,207,23,0.204
7316,208,23,0.3899999999999999
7316,209,23,0.371
7316,210,23,0.276
7316,211,23,0.1629999999999999
7316,212,23,0.435
7316,213,23,0.325
7316,214,23,0.294
7316,215,23,0.251
7316,216,23,0.301
7316,217,23,0.181
7316,218,23,0.321
7316,219,23,0.28
7316,220,23,0.131
7316,221,23,0.229
7316,222,23,0.17
7316,223,23,0.156
7316,224,23,0.3299999999999999
7316,225,23,0.33
7316,226,23,0.307
7316,227,23,0.205
7316,228,23,0.25
7316,229,23,0.156
7316,230,23,0.291
7316,231,23,0.251
7316,232,23,0.406
7316,233,23,0.1709999999999999
7316,234,23,0.369
7316,235,23,0.7689999999999999
7316,236,23,0.374
7316,237,23,0.471
7316,238,23,0.476
7316,239,23,0.2259999999999999
7316,240,23,0.141
7316,241,23,0.1639999999999999
7316,242,23,0.193
7316,243,23,0.38
7316,244,23,0.362
7316,245,23,0.263
7316,246,23,0.192
7316,247,23,0.378
7316,248,23,0.2149999999999999
7316,249,23,0.1629999999999999
7316,250,23,0.194
7316,251,23,0.411
7316,252,23,0.277
7316,253,23,0.404
7316,254,23,0.3369999999999999
7316,255,23,0.186
7316,256,23,0.623
7316,257,23,0.203
7316,258,23,0.165
7316,259,23,0.159
7316,260,23,0.2319999999999999
7316,261,23,0.348
7316,262,23,0.226
7316,263,23,0.183
7316,264,23,0.268
7316,265,23,0.474
7316,266,23,0.369
7316,267,23,0.288
7316,268,23,0.316
7316,269,23,0.1659999999999999
7316,270,23,0.188
7316,271,23,0.393
7316,272,23,0.237
7316,273,23,0.401
7316,274,23,0.3339999999999999
7316,275,23,0.372
7316,276,23,0.307
7316,277,23,0.542
7316,278,23,0.196
7316,279,23,0.687
7316,280,23,0.3339999999999999
7316,281,23,0.282
7316,282,23,0.55
7316,283,23,0.761
7316,284,23,0.7829999999999999
7316,285,23,0.646
7316,286,23,0.318
7316,287,23,1.021
7316,288,23,0.577
7316,289,23,0.237
7316,290,23,0.183
7316,291,23,0.192
7316,292,23,1.007
7316,293,23,0.458
7316,294,23,0.274
7316,295,23,0.713
7316,296,23,0.959
7316,297,23,0.773
7316,298,23,0.426
7316,299,23,0.5920000000000001
7316,300,23,0.495
7316,301,23,0.353
7316,302,23,0.265
7316,303,23,0.479
7316,304,23,1.53
7316,305,23,0.8009999999999999
7316,306,23,0.105
7316,307,23,0.2329999999999999
7316,308,23,0.206
7316,309,23,0.147
7316,310,23,0.554
7316,311,23,0.103
7316,312,23,0.132
7316,313,23,0.102
7316,314,23,0.144
7316,315,23,0.646
7316,316,23,0.687
7316,317,23,1.007
7316,318,23,0.2319999999999999
7316,319,23,0.182
7316,320,23,0.2289999999999999
7316,321,23,0.307
7316,322,23,0.377
7316,323,23,0.248
7316,324,23,0.677
7316,325,23,0.841
7316,326,23,0.505
7316,327,23,0.203
7316,328,23,0.1679999999999999
7316,329,23,0.277
7316,330,23,0.16
7316,331,23,0.98
7316,332,23,0.0549999999999999
